time,reward,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.560000000000001,2.3459091165464576,1.1930652791970309,1.2435323593167953,30.220750051054672,0.26823145525378944,6.0925174136589,0.0,2.1653099735719814,2.404181625160492,27.574340323036996,0.3006991045824731,-0.17105667698134058,0.0,899.8991942696941,900.0815198926205,899.7402654376376,900.2500948967393
1.620000000000001,2.3583165652388502,1.3269352945020543,1.3927537925720614,31.87927101980493,0.2865137441183041,6.08240468999729,0.0,2.2976011259179514,2.570562005094548,27.707625654570688,0.3116909047874097,-0.16394992766553695,0.0,899.6592327734307,899.9356915120502,899.6240222972523,900.1123037887382
1.680000000000001,2.370632867599382,1.4688629678654241,1.5521048275659395,33.54541099952668,0.3053384158992465,6.0726685442965085,0.0,2.4339120011381086,2.74186561236364,27.828695502570067,0.3175550223851779,-0.15910693670700538,0.0,899.7203047415225,899.9060434338771,899.8342635472799,900.1176825234209
1.740000000000001,2.3828466694130586,1.6190847875420624,1.7218742859022367,35.21847489486895,0.32434453664771024,6.063393571357748,0.0,2.5740856910837246,2.917849092878535,27.938748231636733,0.315152095472336,-0.14680556102519327,0.0,899.4796746552828,899.9686895210308,899.8195376929197,899.7690899146766
1.8000000000000012,2.3949476811373014,1.7778394475833936,1.9023517649737187,36.89789177602629,0.34328643503633227,6.0547297310362325,0.0,2.7183130435685015,3.098762476272652,28.040645764041784,0.3167661932672518,-0.139974720980742,0.0,899.7182991094146,899.9870964002389,899.7247735865767,899.8367250994661
1.8600000000000012,2.406926717345468,1.9453625337706428,2.093820832424271,38.58319187423177,0.3619941723178153,6.046612940506879,0.0,2.866358770801421,3.2842093976993416,28.135034884424986,0.29935948840732907,-0.12724837996168892,0.0,899.6984133479856,900.2071001238628,899.9149347624656,899.2546816419635
1.9200000000000013,2.418775423479432,2.121888457482336,2.2965586283064114,40.27399264140817,0.37971732898982946,6.039177803772212,0.0,3.0183317456341827,3.474262787593284,28.223955778809138,0.2859656750248724,-0.11798136891360138,0.0,900.0485821670273,900.4183955996028,900.0062470525511,899.5037928988746
1.9800000000000013,2.4304862603514774,2.307635444946429,2.5108131859201355,41.969943557578155,0.3967267190625927,6.032220741310772,0.0,3.1736786606930836,3.6680116306461534,28.30670724232596,0.27802507103487956,-0.112174628124207,0.0,900.3156706692708,900.5461873551008,899.9737288028283,899.6888691359335
2.0400000000000014,2.4420521756787905,2.502800454569767,2.7367943247287236,43.670685503278634,0.41337398790548807,6.025512547128336,0.0,3.3322460082223904,3.8650946065865273,28.383701366039183,0.27629087747317677,-0.11107119057981263,0.0,900.5805172627646,900.6210465136203,900.0441883579621,900.0091104738198
2.1000000000000014,2.4534665135552554,2.7075606495610165,2.974671707553378,45.375834556460454,0.4300250925789584,6.018904873452996,0.0,3.4935413749600466,4.064551899267681,28.45375667826079,0.2798617820629398,-0.10830645454397221,0.0,900.4126257566572,900.5205727176526,899.8178203787412,899.9976418671273
2.1600000000000015,2.464722889160816,2.922087586959171,3.2245936510020834,47.08501624516766,0.4469565612798174,6.012661614824761,0.0,3.6578205945230766,4.266592436076663,28.518271847949936,0.286475151149801,-0.09668183702282258,0.0,900.2662629341858,900.7333804234596,899.5991985443931,899.9035984163204
2.2200000000000015,2.4758153662714557,3.1465571044064298,3.486711077082633,48.797914275177305,0.4645133298479207,6.0071966330270055,0.0,3.824954472602941,4.471091135597894,28.577796920478402,0.30267508827079637,-0.08174970090103462,0.0,900.0892620135382,900.691389997604,899.2300108752469,899.9257656727538
2.2800000000000016,2.486738510438535,3.3811492793606064,3.7611933144016674,50.514296718335174,0.4828672158209466,6.00272585786008,0.0,3.9952301243249355,4.678786612861461,28.63459235552816,0.31165669685286823,-0.06298091565398137,0.0,900.0528492430717,900.8113501894304,899.4150328494094,899.8224032899035
2.3400000000000016,2.497487470795995,3.626029970407504,4.048208407983673,52.233976767573004,0.5016224505362166,5.999663626255394,0.0,4.167850287637912,4.888851415437629,28.68783623237042,0.3143817423988092,-0.034104098019628805,0.0,899.598671518489,900.7677058264986,899.2352751741005,899.3913295959862
2.4000000000000017,2.508057942391674,3.881336729082907,4.34791519254973,53.95679796242192,0.520497955532349,5.998237019770521,0.0,4.3426492643950265,5.101787402690253,28.73930782562604,0.31500741224072637,-0.008560155174246888,0.0,899.6052849655337,900.6399663270771,899.2737547818781,899.3453542112002
2.4600000000000017,2.518446349520865,4.14718290222752,4.6604848815457665,55.68267435529797,0.5394201252996798,5.998468787982839,0.0,4.519040501990277,5.317555352553343,28.78968094619288,0.31608215984144133,0.021287603892308167,0.0,899.5351331039558,900.7438405953064,899.4057434001093,899.49577703322
2.520000000000002,2.528649824592387,4.423633201945332,4.986067704688545,57.41152833254695,0.5585045219374685,6.000141141223748,0.0,4.696009122241894,5.535530246285647,28.838628089300645,0.3217753669594923,0.038556721852720015,0.0,899.7207341864679,900.4198981849942,899.3491687880725,899.6272033959783
2.580000000000002,2.5386662183619078,4.710710798877464,5.324805805532127,59.143313457477554,0.5778987194677558,6.0028786962820035,0.0,4.873220998895656,5.756081744525182,28.887529679744354,0.32600264142512325,0.0569442813668346,0.0,899.9182694793325,900.662819077344,899.3508687771013,899.5711872964399
