time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-4.734539508519932,-5.896797688372643,21.970576569541194,5.951156208785029,0.48533318454575625,0.0,-6.217771141651534,-5.391361361001928,3.6543701957736974,-0.05968714104792334,0.11587750959391348,0.0,487.8855430025155,487.08043980042476,487.62098176206285,487.6491789176143
3.900000000000003,-5.115938601520604,-6.225744857837833,22.186070333393193,5.947069734637564,0.4924337103274832,0.0,-6.495936495583944,-5.5737394337608555,3.527540566810401,-0.09581036630446614,0.12286045419938574,0.0,450.25093884545447,450.8280343484522,454.48660187831507,451.57723318759935
3.960000000000003,-5.5151325345430475,-6.566311411862086,22.395492570000393,5.941328785395925,0.49958737725057745,0.0,-6.810756976369741,-5.778676419353009,3.4514027923895894,-0.09542814004224177,0.11074751292067939,0.0,474.1812460152149,473.2613039634042,473.3548565904207,473.37709745937434
4.020000000000002,-5.932694827853922,-6.918868506566522,22.599013524173802,5.935269996895336,0.5057900508930029,0.0,-7.1082603754883555,-5.973502388372247,3.331098376804693,-0.11539440291398737,0.08155039022279917,0.0,462.5625489709561,460.2653140011516,463.04729671498785,461.46480391034817
4.080000000000001,-6.369750497366116,-7.284161368256554,22.797708612338944,5.928446438315667,0.5105100199743768,0.0,-7.460130631336403,-6.203135469672901,3.2898606004742064,-0.1105848215401397,0.0721678111692534,0.0,493.81345783760116,493.12489832966935,494.18496980861846,494.5293695041053
4.14,-6.824794684278616,-7.66135127964815,22.988313195418048,5.921802956984667,0.5145841133643314,0.0,-7.708484528418015,-6.370383636391287,3.0628173538580663,-0.11100564801257656,0.05760723236037777,0.0,429.9105747524621,428.6781939938173,430.82196788354673,430.77510085879504
4.199999999999998,-7.293594063162045,-8.047906025718676,23.16308172720033,5.914987520188847,0.5181490017251136,0.0,-7.918883990027279,-6.515447164725677,2.7625123224322814,-0.11933331273722525,0.06280342003896515,0.0,401.1060103199382,401.580705616499,402.63728457530493,401.8698298068103
4.259999999999997,-7.779247126677058,-8.44588412121914,23.32643442944707,5.908110938374316,0.5217079439243202,0.0,-8.26942151341712,-6.750750437075539,2.6804366888696163,-0.10653528321979397,0.05122671984129384,0.0,489.14181912806356,488.28076151203135,487.05576220613375,488.00174131269705
4.319999999999996,-8.283178553873915,-8.856290572415988,23.480026458142028,5.901736419929232,0.5251298255391035,0.0,-8.52877204791282,-6.9300141830750945,2.4383831321224805,-0.10566220607163061,0.06665326543401488,0.0,431.9788948538144,433.2805576887986,432.77681219048924,432.84010538642286
4.379999999999995,-8.806193998451334,-9.279764982254665,23.624375244274933,5.894827126585337,0.5289488174636601,0.0,-8.9048443628079,-7.185943733809447,2.370745283197776,-0.15201448462627914,0.05684429327729915,0.0,501.7522333897006,501.0418100632504,502.0540548707112,498.6669093675747
